19.1,0.02576296,-0.9098693,0.3718849,-2237.55,4297.21,-3390.92,-2.650528,998.1287,28.63958
19.35,0.03630347,-0.7937465,0.5302659,-3790.55,913.21,-5076.92,-4.065475,998.2896,28.65
19.6,0.05297218,-0.7448527,0.5947915,-2890.55,1709.21,-523.92,-4.842133,998.3777,28.65208
19.85,0.1537198,-0.7680773,0.6681161,-648.55,2561.21,-2469.92,-3.499084,998.2249,28.64167
20.1,0.1316583,-0.8032808,0.7438847,-1164.55,-1508.79,1342.08,-3.467789,998.2217,28.65
20.35,0.08263268,-0.5744579,0.7622159,-731.55,380.21,482.08,-2.676392,998.1321,28.65
20.6,-0.06248315,-0.5563672,0.8001002,-1115.55,1522.21,572.08,-2.876541,998.155,28.65417
20.85,-0.08013237,-0.7096492,0.7353302,1630.45,-31.79,-303.92,-2.497482,998.1123,28.66042
21.1,0.05370756,-0.7216282,0.7717481,954.45,242.21,-516.92,-3.201279,998.1924,28.66458
21.35,0.03164604,-0.7512089,0.695735,1108.45,-443.79,-402.92,-2.776993,998.1443,28.66667
21.6,-0.007574458,-0.7624545,0.7064893,69.45,-98.79,-526.92,-2.451355,998.1069,28.65833
21.85,0.009584508,-0.7419191,0.7050228,-423.55,1196.21,-614.92,-2.25766,998.0854,28.66458
22.1,-0.01394779,-0.892512,0.7033119,-907.55,598.21,887.08,-2.031662,998.0596,28.6625
22.35,0.02380194,-0.7262731,0.7651489,-313.55,-368.79,-836.92,-2.613724,998.126,28.66667
22.6,0.08729011,-0.7384965,0.7514616,-644.55,118.21,-63.92,-2.313919,998.0916,28.6625
22.85,0.07111166,-0.6783572,0.754639,-483.55,255.21,106.08,-3.259399,998.199,28.66458
23.1,0.0880255,-0.620907,0.7969229,-1802.55,-628.79,-1097.92,-2.497498,998.1128,28.66667
23.35,0.1113127,-0.5815475,0.799367,-264.55,1252.21,503.08,-3.300949,998.2039,28.67083
23.6,0.05493321,-0.6030608,0.7306864,-59.55,1223.21,1449.08,-2.583282,998.1226,28.66667
23.85,-0.02179189,-0.660511,0.7653933,9.45,374.21,595.08,-2.446793,998.1074,28.675
24.1,0.1877926,-0.7768782,0.8020555,1415.45,-357.79,-171.92,-2.705078,998.1367,28.67917
24.35,0.05591372,-0.7221171,0.7020898,-873.55,-1515.79,-1023.92,-2.4431,998.1069,28.67708
24.6,-0.07988724,-0.8213715,0.7468178,335.45,-2608.79,-1653.92,-2.236481,998.0837,28.68125
24.85,-0.01885035,-0.7084268,0.7688151,212.45,-915.79,-2155.92,-2.376694,998.0999,28.68333
25.1,-0.09631082,-0.8460628,0.7191988,-36.55,850.21,526.08,-2.251236,998.0854,28.67917
25.35,-0.1002329,-0.7822565,0.663961,-654.55,712.21,889.08,-2.362854,998.0984,28.68333
25.6,-0.1181272,-0.6668671,0.7143105,-587.55,-444.79,-39.92,-1.985565,998.0552,28.67917
25.85,-0.07572006,-0.7541425,0.6820477,240.45,577.21,287.08,-2.151611,998.074,28.67917
26.1,-0.1669077,-0.7367852,0.6974459,-820.55,-487.79,-935.92,-3.010468,998.1719,28.68958
26.35,-0.04311803,-0.754876,0.6903579,304.45,-82.79,-129.92,-2.254929,998.0859,28.68333
26.6,-0.050717,-0.69547,0.6764262,-90.55,213.21,502.08,-2.67926,998.134,28.68125
26.85,-0.03527393,-0.7446083,0.6979347,-176.55,-22.79,259.08,-2.566742,998.1216,28.68542
27.1,0.04488295,-0.7096492,0.7319084,-144.55,145.21,13.08,-2.708786,998.1375,28.68333
27.35,0.009829636,-0.7932576,0.6722711,-649.55,-478.79,-442.92,-2.194031,998.0786,28.67708
27.6,-0.08429954,-0.6830021,0.7367967,-1048.55,805.21,-999.92,-1.659927,998.0183,28.67708
27.85,-0.2813825,-0.5986603,0.7363079,-958.55,-488.79,1375.08,-1.680237,998.0203,28.675
28.1,-0.0691016,-0.6768904,0.7260424,-2903.55,42.21,200.08,-1.332458,997.981,28.67292
28.35,0.01865425,-0.6292189,0.793501,-862.55,1665.21,-1360.92,-1.440384,997.9932,28.67292
28.6,0.06620909,-0.6632001,0.7773696,-491.55,714.21,-663.92,-0.8463287,997.926,28.67708
28.85,-0.2536831,-1.030637,0.6573618,2583.45,-4376.79,686.08,-1.107376,997.9558,28.68125
29.1,-0.05488418,-0.6837355,0.6874248,-28.55,1893.21,-4.92,-1.733749,998.0273,28.69167
29.35,0.007868611,-0.5998827,0.7754143,8.45,-105.79,-85.92,-0.8748932,997.9297,28.6875
29.6,0.1355803,-0.5558783,0.6671384,3972.45,-3025.79,2460.08,-1.683929,998.0225,28.70417
29.85,-0.1374923,-0.994211,0.4733172,3540.45,-5510.79,5359.08,-3.122299,998.1865,28.73125
30.1,-0.2725579,-1.045794,0.3647969,3554.45,2420.21,963.08,-2.984833,998.1711,28.72917
30.35,-0.07498468,-0.872221,0.3095591,-3293.55,8918.21,-2114.92,-2.350983,998.0989,28.72292
30.6,0.07429832,-1.002523,0.3655302,3964.45,4527.21,-953.92,-1.903519,998.0481,28.72083
30.85,-0.09165338,-1.044572,0.2684973,2092.45,4036.21,1063.08,-2.730194,998.1421,28.72917
31.1,0.1625444,-1.092243,0.2846287,-1446.55,610.21,1.08,-4.491562,998.3423,28.73958
31.35,-0.1982841,-1.007657,0.1484895,-2316.55,1977.21,900.08,-5.458633,998.4524,28.75
31.6,0.07135679,-0.9062022,0.4139243,-3203.55,2994.21,-1573.92,-5.751236,998.4858,28.75833
31.85,0.09390857,-0.9426281,0.5754827,-595.55,679.21,-1026.92,-5.264938,998.4309,28.75625
32.1,0.03311681,-0.8736878,0.6412304,-1244.55,1056.21,268.08,-5.240112,998.4282,28.7625
32.35,-0.06052212,-0.7673439,0.5559295,97.45,-274.79,-1775.92,-6.026367,998.5178,28.76875
32.6,-0.02988111,-0.8311502,0.5483527,-143.55,229.21,-885.92,-5.735718,998.4849,28.76875
32.85,-0.007574458,-0.8216159,0.6265655,717.45,-51.79,716.08,-5.837418,998.4971,28.78333
33.1,-0.1372472,-0.7798118,0.6307206,384.45,951.21,427.08,-5.655762,998.4771,28.79375
33.35,0.06228705,-0.8768659,0.4393435,751.45,-18.79,786.08,-5.668884,998.4792,28.80833
33.6,-0.02620419,-0.8458184,0.6500294,-822.55,-1287.79,-254.92,-5.190079,998.4253,28.82083
33.85,-0.0551293,-0.8590197,0.6072567,643.45,-482.79,2163.08,-5.400665,998.45,28.83333
34.1,-0.2154431,-0.8560861,0.5537298,-571.55,2.21,-2172.92,-5.461838,998.4578,28.85208
34.35,-0.1492585,-0.8702652,0.5747495,-611.55,1931.21,-972.92,-5.962311,998.5151,28.86667
34.6,-0.1926462,-0.8744212,0.7597718,938.45,949.21,269.08,-5.248138,998.4351,28.88542
34.85,-0.1590636,-0.7805452,0.6590727,769.45,71.21,927.08,-5.154297,998.4258,28.91042
35.1,-0.1465621,-0.8287055,0.6664051,-510.55,1869.21,898.08,-5.343674,998.4478,28.92083
35.35,-0.1735262,-0.797658,0.5723053,1379.45,-1358.79,2421.08,-4.887939,998.3975,28.95
35.6,0.1855865,-0.8118372,0.6101897,-110.55,806.21,977.08,-5.330566,998.449,28.97708
35.85,0.1262655,-0.8243051,0.6231437,-298.55,-1100.79,31.08,-4.975327,998.4099,28.99792
36.1,0.119647,-0.8064589,0.628032,-142.55,33.21,-548.92,-4.982971,998.4116,29.01875
36.35,0.1059198,-0.8084146,0.6060346,-425.55,952.21,-293.92,-5.226944,998.4399,29.03125
36.6,0.1103322,-0.7915463,0.630965,-558.55,587.21,649.08,-5.493362,998.4717,29.0625
36.85,0.1664665,-0.7785894,0.6116562,-35.55,-13.79,-497.92,-5.171356,998.4363,29.08958
37.1,0.1605834,-0.7876348,0.5957692,-786.55,618.21,-180.92,-4.834488,998.3994,29.1125
37.35,0.1198921,-0.7971691,0.5996798,-549.55,389.21,533.08,-4.990738,998.4177,29.12292
37.6,0.1537198,-0.7722332,0.6495405,-130.55,409.21,138.08,-4.925507,998.4116,29.15208
37.85,0.1497978,-0.7592764,0.6786259,-111.55,50.21,286.08,-4.71051,998.3884,29.175
38.1,0.1652408,-0.766366,0.663961,-267.55,208.21,215.08,-4.757935,998.395,29.2
38.35,0.1779875,-0.754387,0.6761818,189.45,-57.79,79.08,-4.193512,998.3318,29.21667
38.6,0.1843608,-0.7492532,0.6470964,-784.55,211.21,207.08,-5.130798,998.439,29.23542
38.85,0.2005393,-0.7485198,0.6561397,38.45,-19.79,31.08,-4.918457,998.4158,29.25208
39.1,0.1586224,-0.8049921,0.6749597,-38.55,65.21,205.08,-3.938934,998.3057,29.26667
39.35,0.1912244,-0.742408,0.6580951,-63.55,-237.79,24.08,-4.575989,998.3787,29.2875
39.6,0.217208,-0.7409412,0.6642054,-65.55,42.21,139.08,-4.691788,998.3928,29.30833
39.85,0.1748008,-0.7468085,0.6847363,-57.55,-110.79,-84.92,-4.290649,998.3477,29.3125
40.1,0.2042162,-0.7001149,0.6859584,49.45,-3.79,50.08,-4.447067,998.3662,29.32917
40.35,0.2409854,-0.7575651,0.6632278,179.45,-416.79,-146.92,-3.55127,998.2649,29.32917
40.6,0.2078931,-0.7812786,0.6441634,-51.55,-90.79,47.08,-4.26236,998.3459,29.34583
40.85,0.1115578,-0.7886127,0.6617613,-171.55,484.21,221.08,-3.652283,998.2778,29.35833
41.1,0.2086285,-0.7377631,0.6390307,32.45,-304.79,22.08,-3.525681,998.2634,29.3625
41.35,0.1912244,-0.7829899,0.6390307,135.45,-430.79,46.08,-3.16037,998.2214,29.34792
41.6,0.1527393,-0.825283,0.6341424,-169.55,690.21,322.08,-2.994003,998.2031,29.35417
41.85,0.2123054,-0.7653881,0.6138559,-180.55,58.21,95.08,-2.85611,998.1863,29.33333
42.1,0.186567,-0.7744334,0.6573618,-219.55,84.21,151.08,-2.587875,998.1548,29.30625
42.35,0.24981,-0.7683218,0.6241214,-219.55,93.21,118.08,-2.716293,998.1685,29.29167
42.6,0.2424562,-0.7988803,0.6353645,131.45,-271.79,-82.92,-3.08223,998.2092,29.27917
42.85,0.2140213,-0.7746779,0.6177666,-215.55,-201.79,159.08,-2.632004,998.1575,29.2625
43.1,0.1247947,-0.7670994,0.6627389,-34.55,534.21,66.08,-2.846359,998.1812,29.24792
43.35,0.1971075,-0.7377631,0.612145,314.45,-81.79,107.08,-3.269608,998.2288,29.24375
43.6,0.2427013,-0.7795673,0.6505182,-5.55,-117.79,69.08,-3.404495,998.2439,29.23958
43.85,0.2118152,-0.7724777,0.5945471,-155.55,-444.79,244.08,-3.038452,998.2019,29.22708
44.1,0.190489,-0.758054,0.6368309,18.45,-62.79,-3.92,-3.308228,998.2319,29.21875
44.35,0.2811864,-0.7277399,0.6062791,221.45,260.21,-9.92,-3.317413,998.2324,29.21042
44.6,0.2186788,-0.7688107,0.6414748,-47.55,-32.79,42.08,-3.705475,998.2761,29.20417
44.85,0.2304449,-0.7719887,0.6219216,-138.55,40.21,40.08,-3.031754,998.1992,29.19167
45.1,0.2370634,-0.7805452,0.6018796,-47.55,-18.79,-3.92,-3.267319,998.2256,29.18542
45.35,0.2336316,-0.7807897,0.6272988,-82.55,-57.79,97.08,-3.177673,998.2151,29.18125
45.6,0.2054418,-0.7888571,0.6141003,103.45,-74.79,-52.92,-2.390442,998.1262,29.18125
45.85,0.2176982,-0.7759002,0.6067679,-53.55,-71.79,99.08,-3.178619,998.2156,29.18542
46.1,0.2069126,-0.7888571,0.625099,78.45,-205.79,329.08,-3.002075,998.1953,29.17708
46.35,0.2218654,-0.7859235,0.6050569,-100.55,7.21,143.08,-2.760025,998.168,29.17917
46.6,0.2301998,-0.7582985,0.622166,56.45,-188.79,134.08,-1.871124,998.0669,29.17083
46.85,0.2387793,-0.7306736,0.5818375,-442.55,306.21,1370.08,-0.9564056,997.9629,29.16458
47.1,0.2576541,-0.7991248,0.5859926,194.45,-508.79,634.08,-0.5286255,997.9143,29.16042
47.35,0.266969,-0.7565872,0.6055458,-416.55,114.21,-347.92,-0.8205872,997.9475,29.15833
47.6,0.2534869,-0.7636768,0.58917,-148.55,355.21,-33.92,-2.273987,998.1125,29.175
47.85,0.2373085,-0.7771226,0.6412304,-293.55,463.21,11.08,-3.319046,998.2312,29.18125
48.1,0.2510357,-0.7617211,0.629254,0.4499998,-53.79,139.08,-3.396667,998.24,29.18125
48.35,0.2392695,-0.7829899,0.6282764,-131.55,234.21,-135.92,-3.621201,998.2654,29.18125
48.6,0.2439269,-0.7847012,0.622166,-64.55,-109.79,18.08,-3.835541,998.2896,29.17917
48.85,0.2409854,-0.7734556,0.6272988,-109.55,-99.79,-116.92,-3.335632,998.2329,29.175
49.1,0.2071577,-0.7763892,0.6297429,45.45,-254.79,-283.92,-2.785843,998.1704,29.17083
49.35,0.2333864,-0.7648992,0.5921029,114.45,169.21,-336.92,-2.235107,998.1072,29.15625
49.6,0.09905626,-0.8123261,0.6314538,1463.45,-2592.79,-401.92,0.457077,997.8015,29.13333
49.85,0.1167055,-0.9282044,0.4747837,2128.45,-1406.79,805.08,-0.4011841,997.8987,29.13542
50.1,-0.03233239,-0.9020462,0.3995039,668.45,612.21,1494.08,-1.802689,998.0579,29.14375
50.35,0.1850962,-0.9682973,0.3432884,487.45,-2775.79,1647.08,-1.496887,998.0232,29.14583
50.6,-0.05218777,-0.9296712,0.4689178,2423.45,647.21,-5054.92,-1.719543,998.0483,29.14375
50.85,0.2029906,-0.9282044,0.2816958,328.45,-328.79,530.08,-1.423889,998.0149,29.14167
51.1,-0.009780611,-1.012791,0.2807181,546.45,645.21,204.08,-1.677032,998.0432,29.13958
51.35,0.1637701,-0.9088914,0.2838955,34.45,43.21,-116.92,-2.346848,998.1191,29.14167
51.6,0.05076603,-0.9616966,0.2411229,-40.55,-5.79,-357.92,-2.158371,998.0979,29.14167
51.85,0.1255301,-0.9230705,0.0543897,-887.55,-184.79,1053.08,-1.874756,998.0659,29.14375
52.1,0.4549822,-0.900335,0.3340006,-2365.55,-280.79,5583.08,-1.140259,997.9824,29.1375
52.35,0.0767496,-1.021103,0.393149,1817.45,3526.21,-5609.92,-1.701065,998.0466,29.14792
52.6,-0.1443559,-0.9763648,-0.4505719,5428.45,-3901.79,-3649.92,0.4099884,997.8071,29.13958
52.85,-0.04532418,-0.8284611,-0.1010583,1903.45,-4587.79,-1850.92,-0.9453278,997.9604,29.13958
53.1,0.1245496,-1.17634,-0.3342303,-1434.55,-3287.79,-1249.92,-0.8437042,997.9487,29.13125
53.35,-0.1642113,-1.191986,-0.2887691,2029.45,-1781.79,2041.08,3.268875,997.4819,29.10625
53.6,0.3547248,-1.01328,-0.3308085,-1696.55,2957.21,433.08,0.8708344,997.7539,29.11667
53.85,0.05076603,-0.8807774,-0.1922252,-279.55,2372.21,-143.92,-0.6737366,997.9292,29.12708
54.1,0.2981003,-0.8705097,0.06856577,-80.55,-587.79,-215.92,-1.086685,997.9758,29.12708
54.35,0.1899988,-0.9736756,-0.0829716,-407.55,924.21,-108.92,-0.1166992,997.8655,29.11458
54.6,0.2105895,-1.049216,-0.102036,1166.45,160.21,-1061.92,-0.1398163,997.8682,29.1125
54.85,0.0723373,-0.9255152,-0.4075549,2094.45,-2169.79,559.08,-2.044678,998.084,29.12292
55.1,0.1860767,-0.9145141,-0.2134893,843.45,-772.79,592.08,-2.59993,998.1472,29.12708
55.35,0.3201618,-0.8817553,-0.2440412,347.45,-585.79,-641.92,-2.950943,998.1865,29.12292
55.6,0.255448,-0.9377387,-0.237442,722.45,-410.79,-69.92,-0.6802216,997.929,29.10625
55.85,0.360853,-0.9101137,-0.3031896,-194.55,-742.79,2020.08,-0.9434967,997.9587,29.10625
56.1,0.3682069,-0.8577973,-0.1443198,-84.55,-1.79,1379.08,0.1326294,997.8364,29.09583
56.35,0.3927197,-0.9502066,-0.3415628,738.45,-251.79,-791.92,0.2166901,997.8269,29.09792
56.6,0.3216325,-0.8431292,-0.313455,543.45,-1379.79,1005.08,0.230545,997.8254,29.09792
56.85,0.3986028,-0.8279722,-0.1895366,-321.55,-272.79,228.08,0.7071686,997.771,29.09167
57.1,0.3032479,-0.8971568,-0.2677494,-446.55,746.21,-175.92,0.2148438,997.8269,29.09375
57.35,0.3745802,-0.8582863,-0.2836364,117.45,301.21,538.08,-0.4188385,997.8987,29.09583
57.6,0.391494,-0.875888,-0.2892579,-745.55,282.21,-431.92,-0.237793,997.8784,29.09792
57.85,0.3042285,-0.8553526,-0.3149216,295.45,151.21,-801.92,0.3099976,997.8162,29.09583
58.1,0.3307023,-0.9125584,-0.3339859,-324.55,47.21,132.08,-0.233139,997.8782,29.10208
58.35,0.2944233,-0.8888449,-0.2899912,-324.55,298.21,-471.92,-0.01972961,997.8542,29.10833
58.6,0.1823998,-0.958763,-0.4183092,411.45,-937.79,-59.92,-0.118576,997.8655,29.11042
58.85,0.266969,-0.8934898,-0.2244879,470.45,-825.79,-121.92,1.049957,997.7329,29.10208
59.1,0.3713936,-0.8793106,-0.2677494,-303.55,-171.79,-153.92,0.5843811,997.7856,29.10208
59.35,0.2213752,-0.9313825,-0.2481962,-15.55,-120.79,-485.92,0.03660583,997.8477,29.10417
59.6,0.2377988,-0.9477619,-0.2403749,553.45,-4.79,55.08,-0.008666992,997.8525,29.10208
59.85,0.2407403,-0.9638969,-0.24453,-553.55,-154.79,-64.92,0.127121,997.8374,29.10208
60.1,0.2255423,-0.9541181,-0.2851029,103.45,-503.79,206.08,0.193634,997.8298,29.10208
60.35,0.2728521,-0.9059577,-0.2354866,-18.55,-76.79,-41.92,0.3718872,997.8093,29.09792
60.6,0.2559382,-0.9252707,-0.2677494,75.45,107.21,-112.92,-0.2626953,997.8813,29.10417
60.85,0.2235813,-0.9411612,-0.2484406,-376.55,283.21,-123.92,0.2887421,997.8186,29.09792
61.1,0.2772644,-0.9150031,-0.2655497,-482.55,704.21,695.08,0.2647552,997.8215,29.1
61.35,0.2228459,-0.9059577,-0.2279098,-428.55,1346.21,201.08,0.1631165,997.833,29.09583
61.6,0.2767741,-1.01988,-0.2472185,-818.55,2215.21,-193.92,0.4374542,997.8015,29.08958
61.85,0.190489,-0.8942232,-0.432974,3014.45,739.21,1456.08,-0.4530182,997.9026,29.09375
62.1,0.1208727,-0.8981347,-0.4434839,928.45,-45.79,-187.92,0.1196899,997.8376,29.09167
62.35,-0.04679495,-0.9585186,-0.2621279,-3087.55,808.21,521.08,-0.4631653,997.9038,29.09583
62.6,0.1772521,-0.9458061,-0.2525957,-1469.55,2747.21,-28.92,-0.9425812,997.9583,29.10208
62.85,0.1054296,-0.9834543,-0.2225326,2809.45,-2964.79,1075.08,-0.4548645,997.9028,29.09583
63.1,0.2213752,-0.9482508,-0.3178545,-792.55,-832.79,1088.08,-1.170761,997.9841,29.1
63.35,0.4900355,-0.896179,-0.2418414,-1830.55,-2651.79,1067.08,-2.006775,998.0791,29.10833
63.6,0.3128079,-1.117179,-0.3466955,-35.55,-220.79,287.08,-1.116257,997.978,29.10417
63.85,0.1975977,-0.8597531,-0.2259544,2096.45,-685.79,1043.08,0.2415924,997.8235,29.08542
64.1,0.3630592,-0.8717321,-0.2890135,1513.45,310.21,-607.92,-0.3699036,997.8928,29.0875
64.35,0.4476284,-0.6898472,-0.3168769,73.45,-952.79,1035.08,-1.868179,998.0627,29.09583
64.6,0.4446868,-0.7793229,-0.3237205,-416.55,-240.79,1043.08,-0.7347412,997.9341,29.08958
64.85,0.5008212,-0.7438748,-0.4689031,448.45,-120.79,730.08,-1.271439,997.9951,29.09167
65.1,0.4968991,-0.8015695,-0.4202645,1340.45,-1140.79,74.08,-1.763779,998.0505,29.0875
65.35,0.4172325,-0.7925242,-0.4745246,-1027.55,-156.79,561.08,0.1029663,997.8384,29.07292
65.6,0.4272828,-0.7807897,-0.4168426,149.45,-714.79,1478.08,-0.5953369,997.9172,29.06667
65.85,0.3182008,-0.8824887,-0.3635601,-360.55,-1498.79,-2198.92,-0.815155,997.9421,29.06458
66.1,0.3272705,-0.8829777,-0.4077993,401.45,583.21,-1089.92,-1.282516,997.9946,29.06042
66.35,0.4517955,-0.8111038,-0.4114655,-647.55,1572.21,-312.92,-2.024185,998.0786,29.0625
66.6,0.4008089,-0.8089036,-0.4466613,906.45,594.21,-403.92,-2.375153,998.1184,29.05833
66.85,0.2905013,-0.7920352,-0.3278756,-192.55,1676.21,1311.08,-1.992752,998.0747,29.05208
67.1,0.3284961,-0.8499743,-0.538317,-3863.55,4017.21,-974.92,-1.440445,998.0117,29.04167
67.35,0.3515382,-0.8423958,-0.418798,1940.45,-1899.79,1519.08,-1.257584,997.9905,29.03542
67.6,0.3542346,-0.7367852,-0.5133866,1720.45,889.21,678.08,-1.450592,998.0127,29.0375
67.85,0.3814438,-0.7128273,-0.6135968,347.45,254.21,56.08,-2.079544,998.0842,29.04375
68.1,0.2936879,-0.7157609,-0.5581146,459.45,-489.79,-2257.92,-2.025986,998.0779,29.03958
68.35,0.2623115,-0.5651681,-0.6656572,247.45,-369.79,471.08,-2.131256,998.0894,29.03333
68.6,0.3074151,-0.6837355,-0.7006086,-703.55,-177.79,-411.92,-1.600204,998.0293,29.03125
68.85,0.3228582,-0.7255397,-0.5757125,-463.55,29.21,-255.92,-2.129364,998.0886,29.01875
69.1,0.379973,-0.6778682,-0.6561251,-1207.55,1682.21,200.08,-2.259537,998.103,29.0125
69.35,0.3657556,-0.6993815,-0.6194628,-5.55,-473.79,-42.92,-1.895706,998.0618,29.01458
69.6,0.4101238,-0.6900917,-0.6148189,453.45,139.21,-775.92,-2.543106,998.1355,29.02292
69.85,0.2098541,-0.7612321,-0.6399937,2235.45,-3252.79,816.08,-2.326065,998.1108,29.01875
70.1,0.3635494,-0.7213837,-0.6485482,1038.45,-1301.79,-811.92,-2.693649,998.1528,29.02708
70.35,0.3510479,-0.691803,-0.6307059,151.45,-22.79,-582.92,-2.857056,998.1707,29.01458
70.6,0.1561711,-0.6808019,-0.6500147,392.45,701.21,1099.08,-2.98172,998.1848,29.01458
70.85,0.2147567,-0.758054,-0.7863983,-2076.55,1727.21,304.08,-2.440552,998.1233,29.01042
71.1,0.2218654,-0.7226061,-0.7482696,1473.45,-1846.79,-331.92,-2.177353,998.0933,29.00417
71.35,0.1784777,-0.6651559,-0.7130738,1690.45,110.21,1981.08,-2.731445,998.1562,29.01042
71.6,0.4691997,-0.4245985,-0.6307059,1582.45,-681.79,-414.92,-2.975204,998.1836,29.00417
71.85,0.234367,-0.5509889,-0.8602117,1885.45,-1880.79,-4554.92,-2.451614,998.1243,29.00417
72.1,0.2299546,-0.5272754,-0.8284377,1542.45,-252.79,-2030.92,-2.270615,998.104,29.00625
